09/06/2025,"-40.00",HUBBL - KAYO SPORTS       NORTH RYDE,,,,,
09/06/2025,"-279.99",PAYPAL *WOOLWORTHSL       4029357733,,,,,
09/06/2025,"-9.58",AIFORVERTICALS            DOCANALYZER.A  6.00  USD 0.32 AUD,,,,,
09/06/2025,"-82.42",TEMU.COM                  PARRAMATTA,,,,,
09/06/2025,"-26.99",TEMU.COM                  PARRAMATTA,,,,,
09/06/2025,"-8.84",OF                        London  5.50  USD 0.30 AUD,,,,,
09/06/2025,"-8.80",AFTERPAY                  AFTERPAY.COM/,,,,,
09/06/2025,"-36.86",AFTERPAY                  AFTERPAY.COM/,,,,,
09/06/2025,"-18.47",AFTERPAY                  AFTERPAY.COM/,,,,,
09/06/2025,"-1.79",AFTERPAY                  AFTERPAY.COM/,,,,,
06/06/2025,"-30.51",MANUS AI                  SINGAPORE  19.00  USD 1.03 AUD,,,,,
06/06/2025,"-69.32",TEMU.COM                  PARRAMATTA,,,,,
06/06/2025,"-3.99",Google YouTube Member     Barangaroo,,,,,
05/06/2025,"-17.67",OF                        London  11.00  USD 0.60 AUD,,,,,
05/06/2025,"-17.71",OF                        LONDON  11.00  USD 0.60 AUD,,,,,
05/06/2025,"-35.42",OF                        LONDON  22.00  USD 1.20 AUD,,,,,
05/06/2025,"-26.56",OF                        LONDON  16.50  USD 0.90 AUD,,,,,
05/06/2025,"-35.42",OF                        LONDON  22.00  USD 1.20 AUD,,,,,
05/06/2025,"-8.05",OF                        London  5.00  USD 0.27 AUD,,,,,
05/06/2025,"-8.05",OF                        London  5.00  USD 0.27 AUD,,,,,
05/06/2025,"-27.25",OF                        London  16.93  USD 0.92 AUD,,,,,
05/06/2025,"-89.80",QE FOODSTORES             ST LEONARDS,,,,,
04/06/2025,"-7.11",OF                        London  4.40  USD 0.24 AUD,,,,,
04/06/2025,"-155.00",AUST MEDIC ALERT FDNT     Kent Town,,,,,
02/06/2025,"-58.47",TEMU.COM                  PARRAMATTA,,,,,
02/06/2025,"-19.74",The Bigger Fish Shop      NORTH RYDE,,,,,
02/06/2025,"-21.71",TEMU.COM                  PARRAMATTA,,,,,
02/06/2025,"-119.79",TEMU.COM                  PARRAMATTA,,,,,
02/06/2025,"-605.75",TM *TICKETMASTERAU        MELBOURNE,,,,,
02/06/2025,"-16.38",Afterpay                  afterpay.com,,,,,
02/06/2025,"-1.81",AFTERPAY                  AFTERPAY.COM/,,,,,
02/06/2025,"-25.58",AFTERPAY                  AFTERPAY.COM/,,,,,

